,doi,Si,Ge,Al,OH,H2O,HF,SDA,B,Time,Temp,SDA Type,SMILES,SDA_Vol,SDA_SA,SDA_KFI,From?,Extracted,Zeo1,Zeo2,Dense1,Dense2,Am,Other,ITQ,FD1,MR1,FD2,MR2
97,10.1021/acs.chemmater.6b02468,1,0.062,0,0.531,10.62,0.531,0.531,0,504,160,"1-Methyl-3-(3,5-dimethylbenzyl)imidazolium Hydroxide",C1=C[N](C=[N+]1CC2=CC(=CC(=C2)C)C)C,1803.562,949.3853,7.076049805,Table,CIT-13,*CTH,,,,,,no,16.2,14,,
98,10.1021/acs.chemmater.6b02468,1,0.02,0,0.51,10.2,0.51,0.51,0,1176,160,"1-Methyl-3-(3,5-dimethylbenzyl)imidazolium Hydroxide",C1=C[N](C=[N+]1CC2=CC(=CC(=C2)C)C)C,1803.562,949.3853,7.076049805,Table,amorphous,,,,,Amorphous,,no,,,,
99,10.1016/j.jcat.2016.09.007,1,0.1,0.022,0.138,5.5,0.55,0.276,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
100,10.1016/j.jcat.2016.09.007,1,0.067,0.021,0.133,5.333,0.533,0.266,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
101,10.1016/j.jcat.2016.09.007,1,0.05,0.021,0.131,5.25,0.525,0.262,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
102,10.1016/j.jcat.2016.09.007,1,0.033,0.021,0.129,5.167,0.517,0.258,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
103,10.1016/j.jcat.2016.09.007,1,0.025,0.021,0.128,5.125,0.513,0.256,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
104,10.1016/j.jcat.2016.09.007,1,0.02,0.02,0.128,5.1,0.51,0.256,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,Amorphous,,,,,Amorphous,,no,,,,
105,10.1016/j.jcat.2016.09.007,1,1,0.04,0.125,5,0.5,0.25,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,EU-1,EUO,,,,,,no,17.1,10,,
106,10.1016/j.jcat.2016.09.007,1,0.1,0.036,0.138,5.5,0.55,0.276,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
107,10.1016/j.jcat.2016.09.007,1,0.033,0.034,0.129,5.167,0.517,0.258,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,Amorphous,,,,,Amorphous,,no,,,,
108,10.1016/j.jcat.2016.09.007,1,0.033,0.026,0.129,5.167,0.517,0.258,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
109,10.1016/j.jcat.2016.09.007,1,0.033,0.01,0.129,5.167,0.517,0.258,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
110,10.1016/j.jcat.2016.09.007,1,0.033,0.005,0.129,5.167,0.517,0.258,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
111,10.1016/j.jcat.2016.09.007,1,0.033,0.003,0.129,5.167,0.517,0.258,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
112,10.1016/j.jcat.2016.09.007,1,0.033,0.002,0.129,5.167,0.517,0.258,0,11,142.5,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
113,10.1002/chem.201602419,1,0.1,0,1.5,0,1.5,1.5,0,360,149.85,1?Methyl?3?(2??methylbenzyl)imidazolium chloride,C1=C[N](C=[N+]1CC2=CC=CC=C2C)C,1664.308,851.252,6.249244444,Table,NUD-2,*CTH,,,,,,no,16.2,14,,
114,10.1002/chem.201602419,1,0.1,0,0.75,0,0.75,0.75,0,360,149.85,1?Methyl?3?(2?methylbenzyl)imidazolium chloride,C1=C[N](C=[N+]1CC2=CC=CC=C2C)C,1664.308,851.252,6.249244444,Table,NUD-2,*CTH,,,,,,no,16.2,14,,
115,10.1002/chem.201602419,1,0.2,0,1,0,1,1,0,360,149.85,1?Methyl?3?(2??methylbenzyl)imidazolium chloride,C1=C[N](C=[N+]1CC2=CC=CC=C2C)C,1664.308,851.252,6.249244444,Table,NUD-2,*CTH,,,,,,no,16.2,14,,
116,10.1002/chem.201602419,1,0.2,0,1,0,1,1,0,360,149.85,1?Methyl?3?(2??methylbenzyl)imidazolium chloride,C1=C[N](C=[N+]1CC2=CC=CC=C2C)C,1664.308,851.252,6.249244444,Table,NUD-2,*CTH,,,,,,no,16.2,14,,
117,10.1002/chem.201602419,1,0.5,0,1,0,1,1,0,360,149.85,1?Methyl?3?(2??methylbenzyl)imidazolium chloride,C1=C[N](C=[N+]1CC2=CC=CC=C2C)C,1664.308,851.252,6.249244444,Table,NUD-2,*CTH,,,,,,no,16.2,14,,
118,10.1039/c5ce02312b,1,1,0,0.5,3,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,ITQ-37,-ITV,,,,,,yes,10.5,30,,
119,10.1039/c5ce02312b,1,1,0,0.5,3,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,ITQ-37,-ITV,,,,,,yes,10.5,30,,
120,10.1039/c5ce02312b,1,1,0,1,3,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,ITQ-37,-ITV,,,,,,yes,10.5,30,,
121,10.1039/c5ce02312b,1,1,0,1,3,0,1,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,ITQ-37,-ITV,,,,,,yes,10.5,30,,
122,10.1039/c5ce02312b,1,1,0,0.5,5,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,unknown,,,,,,unknown,no,,,,
123,10.1039/c5ce02312b,1,1,0,0.5,5,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
124,10.1039/c5ce02312b,1,1,0,1,5,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,ITQ-37,-ITV,,,,,,yes,10.5,30,,
125,10.1039/c5ce02312b,1,1,0,1,5,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
126,10.1039/c5ce02312b,1,1,0,0.5,10,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,unknown,,,,,,unknown,no,,,,
127,10.1039/c5ce02312b,1,1,0,0.5,10,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
128,10.1039/c5ce02312b,1,1,0,1,10,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
129,10.1039/c5ce02312b,1,1,0,1,10,0,1,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
130,10.1039/c5ce02312b,1,0.5,0,0.5,3,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
131,10.1039/c5ce02312b,1,0.5,0,0.5,3,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
132,10.1039/c5ce02312b,1,0.5,0,1,3,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,ITQ-37,-ITV,,,,,,yes,10.5,30,,
133,10.1039/c5ce02312b,1,0.5,0,1,3,0,1,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,ITQ-37,-ITV,,,,,,yes,10.5,30,,
134,10.1039/c5ce02312b,1,0.5,0,0.5,5,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,unknown,,,,,,unknown,no,,,,
135,10.1039/c5ce02312b,1,0.5,0,0.5,5,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
136,10.1039/c5ce02312b,1,0.5,0,1,5,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,ITQ-37,-ITV,,,,,,yes,10.5,30,,
137,10.1039/c5ce02312b,1,0.5,0,1,5,0,1,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
138,10.1039/c5ce02312b,1,0.5,0,0.5,10,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,unknown,,,,,,unknown,no,,,,
139,10.1039/c5ce02312b,1,0.5,0,0.5,10,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
140,10.1039/c5ce02312b,1,0.5,0,1,10,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,unknown,,,,,,unknown,no,,,,
141,10.1039/c5ce02312b,1,0.5,0,1,10,0,1,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
142,10.1039/c5ce02312b,1,0.2,0,0.5,3,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
143,10.1039/c5ce02312b,1,0.2,0,0.5,3,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
144,10.1039/c5ce02312b,1,0.2,0,1,3,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
145,10.1039/c5ce02312b,1,0.2,0,1,3,0,1,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
146,10.1039/c5ce02312b,1,0.2,0,0.5,5,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
147,10.1039/c5ce02312b,1,0.2,0,0.5,5,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
148,10.1039/c5ce02312b,1,0.2,0,1,5,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
149,10.1039/c5ce02312b,1,0.2,0,1,5,0,1,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
150,10.1039/c5ce02312b,1,0.2,0,0.5,10,0,0.5,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
151,10.1039/c5ce02312b,1,0.2,0,0.5,10,0,0.5,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
152,10.1039/c5ce02312b,1,0.2,0,1,10,0,1,0,360,150,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
153,10.1039/c5ce02312b,1,0.2,0,1,10,0,1,0,360,175,"1,1?,1??-(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)tris-(3-methyl-1H-imidazol-3-ium) ",Cc1c(c(c(c(c1Cn2cc[n+](c2)C)C)Cn3cc[n+](c3)C)C)Cn4cc[n+](c4)C,3507.443,1652.9099,16.12331344,Table,Amorphous,,,,,Amorphous,,no,,,,
154,10.1007/s10853-016-9799-5,1,1,0,0,52.5,4,63.2,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Amorphous,,,,,Amorphous,,no,,,,
155,10.1007/s10853-016-9799-5,1,1,0,0,112.5,4,63.2,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,ITH and amorphous,ITH,,,,Amorphous,,no,17.4,10,,
156,10.1007/s10853-016-9799-5,1,1.25,0,0,84.375,5,126.375,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Amorphous,,,,,Amorphous,,no,,,,
157,10.1007/s10853-016-9799-5,1,1.25,0,0,46.875,3.75,46.75,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Amorphous,,,,,Amorphous,,no,,,,
158,10.1007/s10853-016-9799-5,1,1.25,0,0,121.875,3.75,46.75,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,ITH,ITH,,,,,,no,17.4,10,,
159,10.1007/s10853-016-9799-5,1,1.818,0,0,163.636,5.455,68,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,ITH,ITH,,,,,,no,17.4,10,,
160,10.1007/s10853-016-9799-5,1,0.4,0,0,42,1.2,13.08,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,ITH,ITH,,,,,,no,17.4,10,,
161,10.1007/s10853-016-9799-5,1,0.5,0,0,45,1.5,18.7,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Cu-ITH and amorphous,ITH,,,,Amorphous,,no,17.4,10,,
162,10.1007/s10853-016-9799-5,1,0.5,0,0,45,1.5,18.7,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Cu-ITH,ITH,,,,,,no,17.4,10,,
163,10.1007/s10853-016-9799-5,1,0.5,0,0,45,1.5,18.7,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Cu-ITH and amorphous,ITH,,,,Amorphous,,no,17.4,10,,
164,10.1007/s10853-016-9799-5,1,0.5,0,0,45,1.5,18.7,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Cu-ITH and amorphous,ITH,,,,Amorphous,,no,17.4,10,,
165,10.1007/s10853-016-9799-5,1,0.5,0,0,45,1.5,18.7,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Co-ITH and amorphous,ITH,,,,Amorphous,,no,17.4,10,,
166,10.1007/s10853-016-9799-5,1,0.5,0,0,45,1.5,18.7,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Co-ITH and amorphous,ITH,,,,Amorphous,,no,17.4,10,,
167,10.1007/s10853-016-9799-5,1,0.5,0,0,45,1.5,18.7,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Co-ITH,ITH,,,,,,no,17.4,10,,
168,10.1007/s10853-016-9799-5,1,0.5,0,0,45,1.5,18.7,0,168,170,"N,N,N?,N?-tetramethyl-1,6-hexanediamine",CN(C)CCCCCCN(C)C,1730.496,929.3132,9.090909091,Table,Co-ITH,ITH,,,,,,no,17.4,10,,
169,10.1007/s10934-015-0119-2,1,0.625,0,0,45,0.54,35,0,48,170,TMEDA,CN(C)CCN(C)C,1164.09,665.5955,5.142857143,Table,BEC,BEC,,,,,,no,15.1,12,,
170,10.1007/s10934-015-0119-2,1,0.625,0,0,72,0,35,0,48,170,TMEDA,CN(C)CCN(C)C,1164.09,665.5955,5.142857143,Table,amorphous,,,,,Amorphous,,no,,,,
171,10.1007/s10934-015-0119-2,1,0.5,0,0,13.5,0.54,35,0,48,170,TMEDA,CN(C)CCN(C)C,1164.09,665.5955,5.142857143,Table,AST,AST,,,,,,no,15.8,6,,
172,10.1007/s10934-015-0119-2,1,0.5,0,0,108,0.54,35,0,48,170,TMEDA,CN(C)CCN(C)C,1164.09,665.5955,5.142857143,Table,BEC and AST,BEC,AST,,,,,no,15.1,12,15.8,6
173,10.1007/s10934-015-0119-2,1,0,0,0,45,1.77,61,0,48,170,TMEDA,CN(C)CCN(C)C,1164.09,665.5955,5.142857143,Table,amorphous,,,,,Amorphous,,no,,,,
174,10.1039/c5ce00731c,1,0,0,0,5,0.5,0.25,0,168,140,pentamethyldiethylenetriamine,CN(C)CCN(C)CCN(C)C,1699.419,905.9638,9.090909091,Table,Amorphous,,,,,Amorphous,,no,,,,
175,10.1039/c5ce00731c,1,0,0,0,7,0.5,0.25,0,168,140,pentamethyldiethylenetriamine,CN(C)CCN(C)CCN(C)C,1699.419,905.9638,9.090909091,Table,Amorphous,,,,,Amorphous,,no,,,,
176,10.1039/c5ce00731c,1,0.2,0,0,8.403,0.6,0.3,0,168,140,pentamethyldiethylenetriamine,CN(C)CCN(C)CCN(C)C,1699.419,905.9638,9.090909091,Table,BEC,BEC,,,,,,no,15.1,12,,
177,10.1039/c5ce00731c,1,0.2,0,0,18.007,0.6,0.3,0,168,140,pentamethyldiethylenetriamine,CN(C)CCN(C)CCN(C)C,1699.419,905.9638,9.090909091,Table,Amorphous,,,,,Amorphous,,no,,,,
178,10.1039/c5ce00731c,1,0.2,0,0,8.403,0,0.3,0,168,140,pentamethyldiethylenetriamine,CN(C)CCN(C)CCN(C)C,1699.419,905.9638,9.090909091,Table,Amorphous,,,,,Amorphous,,no,,,,
179,10.1039/c5ce00731c,1,0.134,0,0,7.937,0.567,0.283,0,168,140,pentamethyldiethylenetriamine,CN(C)CCN(C)CCN(C)C,1699.419,905.9638,9.090909091,Table,Amorphous,,,,,Amorphous,,no,,,,
